법인등록번호,회사명,고유번호,매출액_백만원,매출근거,종업원수,종업원근거,사업보고서,오류
1101111892010,(주)이상네트웍스,00454399,103782,2025 CFS 매출액,52,2025 2행,Y,
1701110658867,(주)이상플랜트,02020053,,없음,,없음,N,
1101112203951,(주)이수앱지스,00526872,56672,2025 OFS 매출액,190,2025 8행,Y,
1101110186638,(주)이수페타시스,00107613,1088025,2025 CFS 매출액,1368,2025 2행,Y,
1101110008600,(주)이수화학                             ,00145552,1659477,2025 CFS 매출액,310,2025 4행,Y,
1243110006042,(주)이스타코,00134565,16428,2025 OFS 매출액,61,2025 4행,Y,
1101110974851,(주)이스트소프트,00273420,106793,2025 CFS 매출액,234,2025 2행,Y,
1101115970961,(주)이스트에이드,01128622,15584,2025 CFS 매출액,54,2025 2행,Y,
1355110270690,(주)이시스코스메틱,01214266,,없음,,없음,N,
1101111784457,(주)이씨에스텔레콤,00400060,73347,2025 OFS 매출액,207,2025 2행,Y,
1752110014707,(주)이아이디,00480950,199475,2025 CFS 매출액,18,2025 2행,Y,
1301110006783,(주)이앤텍,00215107,,없음,,없음,N,
1301110055318,(주)이엔씨테크놀로지,01027262,,없음,,없음,N,
1101111957195,(주)이엔에프테크놀로지,00530185,670896,2025 CFS 매출액,639,2025 2행,Y,
1355110144291,(주)이엔플러스,00469799,29504,2025 CFS 매출액,68,2025 4행,Y,
1301110004620,(주)이엘씨,00137289,37888,2025 CFS 매출액,81,2025 2행,Y,
1101111790834,(주)이엘피,00374020,27313,2025 CFS 매출액,159,2025 4행,Y,
2149110013377,(주)이엠네트웍스,00496225,,없음,,없음,N,
1101111946601,(주)이엠넷,00616290,32260,2025 CFS 매출액,371,2025 2행,Y,
1341110364153,(주)이엠비,01117246,23779,2025 CFS 매출액,18,2025 8행,Y,
1350110096608,(주)이엠앤아이,00475718,18380,2025 CFS 매출액,20,2025 4행,Y,
1801110348945,(주)이엠텍,00541163,205089,2025 CFS 매출액,306,2025 4행,Y,
1351110097612,(주)이엠티,00925967,,없음,91,2025 2행,Y,
1101110998629,(주)이오테크닉스,00246417,380890,2025 CFS 매출액,636,2025 2행,Y,
1358110087437,(주)이즈미디어,00861720,,없음,,없음,N,
1101112794356,(주)이즈피엠피,01827705,,없음,,없음,N,
1615110003619,(주)이지,00261054,62750,2025 CFS 매출액,62,2025 5행,Y,
1101117474424,(주)이지바이오,01480568,476938,2025 CFS 매출액,143,2025 5행,Y,
1116110070252,(주)이지원인터넷서비스,00763774,,없음,,없음,N,
1201110015645,(주)이지클럽,00229827,,없음,,없음,N,
1355110193579,(주)이지템,01530711,,없음,,없음,N,
1358110210880,(주)이지티엠,01436576,,없음,,없음,N,
1101110565163,(주)이지홀딩스,00242378,3388904,2025 CFS 매출액,144,2025 2행,Y,
1760110033320,(주)이코니,00806051,,없음,,없음,N,
1101114409581,(주)이코리아자기관리부동산투자회사,00846396,,없음,,없음,N,
1244110067216,(주)이큐셀,00818472,88624,2025 CFS 매출액,175,2025 2행,Y,
1101112303305,(주)이크레더블,00634728,50019,2025 CFS 매출액,209,2025 2행,Y,
1344110043199,(주)이푸른,00893923,,없음,,없음,N,
1101111860083,(주)이퓨쳐,00788737,11142,2025 OFS 매출액,90,2025 7행,Y,
1412110109186,(주)이화피엔씨,02013099,,없음,,없음,N,
1101111275787,(주)인네트,00269339,,없음,,없음,N,
1101111289324,(주)인동에프엔,00486778,,없음,,없음,N,
1101111271834,(주)인바디,00269922,233948,2025 CFS 매출액,370,2025 2행,Y,
1313110080427,(주)인바이오젠,00652423,6296,2025 OFS 매출액,28,2025 2행,Y,
1952110000588,(주)인산가,00408336,,없음,,없음,N,
1101116471554,(주)인산가,01243161,35804,2025 CFS 매출액,199,2025 4행,Y,
1101110834378,(주)인성정보,00229021,342737,2025 CFS 매출액,205,2025 4행,Y,
1101112498312,(주)인스웨이브,01222113,38958,2025 CFS 매출액,181,2025 2행,Y,
1311110054020,(주)인스프리트,00441872,,없음,,없음,N,
1601110068729,(주)인젠,00352295,,없음,,없음,N,
1101112031732,(주)인젠트,00478867,,없음,,없음,N,
1350110036315,(주)인지디스플레이,00265421,721813,2025 CFS 매출액,123,2025 2행,Y,
1101111887491,(주)인지소프트,00641171,18922,2025 CFS 매출액,142,2025 2행,Y,
1101118937918,(주)인천간석대한제49호위탁관리부동산투자회사,01897397,,없음,,없음,N,
1101112039934,(주)인콘,00475976,50820,2025 OFS 매출액,73,2025 2행,Y,
1243110033334,(주)인크레더블버즈,00390408,7211,2025 CFS 매출액,24,2025 2행,Y,
1313110033856,(주)인터로조,00604426,118440,2025 CFS 매출액,735,2025 2행,Y,
1101110357403,(주)인터엠,00145914,60053,2025 CFS 매출액,522,2025 10행,Y,
1201110729155,(주)인터코스,01117592,,없음,,없음,N,
1101113573668,(주)인터파크,00598587,,없음,,없음,N,
1101111204637,(주)인텍플러스,00479787,89765,2025 CFS 매출액,251,2025 2행,Y,
1101112948086,(주)인텔리안테크놀로지스,00664181,319628,2025 CFS 매출액,500,2025 6행,Y,
1601110395354,(주)인투셀,01374443,2299,2025 OFS 매출액,0,2025 6행,Y,
1101113078907,(주)인트로메딕,00661157,9820,2025 CFS 매출액,50,2025 2행,Y,
1101111636004,(주)인트론바이오테크놀로지,00292434,5740,2025 CFS 매출액,77,2025 2행,Y,
1101112915605,(주)인티큐브,00470829,64818,2025 CFS 매출액,204,2025 2행,Y,
1301110008052,(주)인팩,00180795,586443,2025 CFS 매출액,378,2025 6행,Y,
1101111877103,(주)인포바인,00491415,28717,2025 CFS 매출액,90,2025 2행,Y,
1101113899650,(주)인포인베스트,01894567,,없음,,없음,N,
1101113676404,(주)인프라웨어테크놀러지,01113277,,없음,,없음,N,
1101114642991,(주)인피니엄파트너스,01924725,,없음,,없음,N,
1101112683179,(주)인피니트헬스케어,00435969,102391,2025 CFS 매출액,246,2025 2행,Y,
1801110057182,(주)일공공일안경콘택트,00107358,,없음,,없음,N,
1701110130386,(주)일성도금,01910096,,없음,,없음,N,
1101117196523,(주)일승,01396676,50673,2025 CFS 매출액,18,2025 2행,Y,
1846110018532,(주)일승산업,01476486,,없음,,없음,N,
1101111079155,(주)일신바이오베이스,00385415,14530,2025 OFS 매출액,37,2025 2행,Y,
1101110153273,(주)일신석재,00146296,54503,2025 OFS 매출액,104,2025 2행,Y,
1801110771104,(주)일영이푸드,01581335,,없음,,없음,N,
1351110081475,(주)일월지엠엘,00923826,33906,2025 CFS 매출액,20,2025 4행,Y,
2301110123685,(주)일주지앤에스,01909160,,없음,,없음,N,
1648110174130,(주)일지,01893045,,없음,,없음,N,
1701110029802,(주)일지테크,00146560,855062,2025 CFS 매출액,527,2025 2행,Y,
1101110669303,(주)일진라드,01473762,,없음,,없음,N,
1101110673966,(주)일진파워,00485177,251984,2025 CFS 매출액,723,2025 16행,Y,
1101115936434,(주)임창정,01545546,,없음,,없음,N,
2841110257505,(주)임페리얼스포츠,01452194,,없음,,없음,N,
1101113394048,(주)잇츠한불,00911955,153387,2025 CFS 매출액,81,2025 6행,Y,
1101110866785,(주)잉크테크,00261656,77533,2025 CFS 매출액,221,2025 15행,Y,
1101111303728,(주)자강,00256292,,없음,,없음,N,
1101111864829,(주)자람테크놀로지,01365038,10643,2025 OFS 매출액,70,2025 2행,Y,
1358110080712,(주)자비스,00921475,,없음,,없음,N,
1101116178564,(주)자비스,01174038,27895,2025 CFS 매출액,160,2025 2행,Y,
2841110414410,(주)자산운용별내,01901946,,없음,,없음,N,
1101111727853,(주)자연과환경,00418379,37308,2025 CFS 매출액,76,2025 6행,Y,
1101111099153,(주)자유투어,00343127,,없음,,없음,N,
1101113909839,(주)자이언트스텝,01264438,36726,2025 CFS 매출액,251,2025 8행,Y,
1101111715329,(주)자이오넥스,01499584,,없음,,없음,N,
1760110020559,(주)장원테크,00659684,70732,2025 CFS 매출액,107,2025 2행,Y,
1350110127370,(주)장유,00441933,,없음,,없음,N,
1101110638051,(주)재승스틸,01449206,,없음,,없음,N,
1101110005664,(주)전방,00147222,40776,2025 CFS 매출액,78,2025 2행,Y,
2101110000043,(주)전북은행,00147295,,없음,1432,2025 2행,Y,
2001110427314,(주)전승건설,01145975,,없음,,없음,N,
1701110206327,(주)전우정밀,00673301,,없음,,없음,N,
2055110008624,(주)정다운,00659435,,없음,,없음,N,
1101115542497,(주)정다운,01047415,160876,2025 CFS 매출액,335,2025 4행,Y,
1348110533762,(주)정민테크,01914816,,없음,,없음,N,
1243110039762,(주)정상제이엘에스,00287788,103051,2025 CFS 매출액,527,2025 4행,Y,
1101110105688,(주)정원엔시스,00147772,200903,2025 CFS 매출액,170,2025 5행,Y,
1647110004660,(주)정원엔지니어링,02021414,,없음,,없음,N,
1801110799065,(주)정원펌프,01901654,,없음,,없음,N,
1846110004684,(주)제낙스,00201788,,없음,0,2025 2행,Y,
1101110350762,(주)제너비오믹스,00158839,,없음,,없음,N,
1101111885099,(주)제너시스템즈,00453752,,없음,,없음,N,
1101111426215,(주)제네시스디벨롭먼트홀딩스,00350738,,없음,,없음,N,
1101111000085,(주)제네시스엔알디,00347840,,없음,,없음,N,
1717110036705,(주)제넥신,00545929,4573,2025 OFS 매출액,68,2025 6행,Y,
1701110150847,(주)제넨바이오,00408956,21,2024 CFS 매출액,8,2024 2행,Y,
1101112215261,(주)제노레이,00799539,108042,2025 CFS 매출액,358,2025 2행,Y,
1601110064157,(주)제노텍,00393618,,없음,34,2025 2행,Y,
1101113403972,(주)제놀루션,01062177,9404,2025 CFS 매출액,76,2025 2행,Y,
1615110058200,(주)제니스월드,00757214,,없음,,없음,N,
1101111584518,(주)제니엘시스템,00969749,,없음,,없음,N,
1345110052677,(주)제닉,00624998,78198,2025 CFS 매출액,385,2025 2행,Y,
1743110003204,(주)제로원인터랙티브,00428792,,없음,,없음,N,
1101111871072,(주)제로투세븐,00563837,70954,2025 CFS 매출액,90,2025 6행,Y,
1101112627086,(주)제머나이소프트,01944075,,없음,,없음,N,
1615110004287,(주)제오홀딩스,00148124,,없음,,없음,N,
1101110600430,(주)제우스,00442570,383307,2025 CFS 매출액,628,2025 6행,Y,
1101110907977,(주)제이디씨에스(JDCS),01291797,,없음,,없음,N,
1357110090911,(주)제이맥이앤씨,01907551,,없음,,없음,N,
1701110111352,(주)제이브이엠,00361381,173129,2025 CFS 매출액,322,2025 2행,Y,
2201110042952,(주)제이비엘네트웍스,01897759,,없음,,없음,N,
2201110091694,(주)제이비엘로지스틱스,01673946,,없음,,없음,N,
1243110046030,(주)제이스로보틱스,00493185,30661,2025 CFS 매출액,267,2025 2행,Y,
1801111124930,(주)제이스텍,01910722,,없음,,없음,N,
1101116585826,(주)제이시스메디칼,01267602,192076,2024 CFS 매출액,324,2024 2행,Y,
2111110040569,(주)제이아이테크,01367586,53551,2025 CFS 매출액,164,2025 6행,Y,
2001110440192,(주)제이아이홀딩스,01400997,,없음,,없음,N,
1101117263728,(주)제이알글로벌위탁관리부동산투자회사,01415892,72166,2025 CFS 매출액,0,2025 4행,Y,
1101111737688,(주)제이앤유글로벌,00413824,,없음,,없음,N,
1101111334583,(주)제이앤티씨,00447575,185653,2025 CFS 매출액,264,2025 4행,Y,
1101111907760,(주)제이에스링크,00642541,19316,2025 CFS 매출액,139,2025 2행,Y,
2841110048448,(주)제이에스제이건설,02004675,,없음,,없음,N,
1101110554992,(주)제이에스코퍼레이션,00332927,1288232,2025 CFS 매출액,90,2025 4행,Y,
1101110569074,(주)제이에스티나,00120289,72242,2025 OFS 매출액,184,2025 4행,Y,
1201110453598,(주)제이에스피브이,01018954,,없음,,없음,N,
1348110105438,(주)제이엔비,01309421,14901,2025 CFS 매출액,61,2025 8행,Y,
1101115340065,(주)제이엘케이,01153293,3339,2025 CFS 매출액,87,2025 2행,Y,
1101113291567,(주)제이엠더블유인터내셔날,01018927,,없음,,없음,N,
1101113865643,(주)제이엠멀티,01366824,,없음,9,2025 2행,Y,
1760110071619,(주)제이엠테크,01919389,,없음,,없음,N,
1211110046673,(주)제이엠피,00234449,,없음,,없음,N,
1244110019788,(주)제이오,00411808,55173,2025 CFS 매출액,170,2025 4행,Y,
1101111264764,(주)제이와이피엔터테인먼트,00258689,821854,2025 CFS 매출액,496,2025 2행,Y,
1101111025439,(주)제이웨이,00359474,,없음,,없음,N,
1311110491743,(주)제이제이네트웍스,01562428,,없음,,없음,N,
1101112730855,(주)제이제이미트,02019987,,없음,,없음,N,
1101115313731,(주)제이케이리버스톤자기관리부동산투자회사,01035289,9569,2025 CFS 매출액,8,2025 2행,Y,
1801110776170,(주)제이케이이((주)JKE),00919559,,없음,,없음,N,
1352110004813,(주)제이콤,00316488,,없음,,없음,N,
1101110405046,(주)제이테크,01912474,,없음,,없음,N,
1211110061910,(주)제이티,00365457,38378,2025 CFS 매출액,161,2025 2행,Y,
1350110030490,(주)제일바이오,00185505,14447,2025 OFS 매출액,44,2025 2행,Y,
1101110418833,(주)제일엠앤에스,00528791,151265,2025 CFS 매출액,126,2025 8행,Y,
1101110090350,(주)제일저축은행,00174129,,없음,,없음,N,
1746110001179,(주)제일테크노스,00148595,133579,2025 CFS 매출액,158,2025 2행,Y,
1311110047918,(주)제주반도체,00447487,302230,2025 CFS 매출액,139,2025 2행,Y,
2201110000819,(주)제주은행,00148832,,없음,480,2025 2행,Y,
1358110168568,(주)제테마,01222867,76902,2025 CFS 매출액,244,2025 8행,Y,
1101116496172,(주)젝시믹스,01391103,274097,2025 CFS 매출액,215,2025 4행,Y,
1101114690768,(주)젠큐릭스,01051472,7548,2025 OFS 매출액,75,2025 2행,Y,
2341110030240,(주)젠푸드,00571243,,없음,,없음,N,
1101114160779,(주)젬,01169498,,없음,,없음,N,
1601110069636,(주)젬백스&카엘,00492894,81530,2025 CFS 매출액,217,2025 2행,Y,
1101111809552,(주)져스텍,00577593,,없음,,없음,N,
1101110086599,(주)조비,00148948,99737,2025 OFS 매출액,107,2025 2행,Y,
1101110129612,(주)조은저축은행,00136095,,없음,,없음,N,
1101111041633,(주)조이시티,00397252,140359,2025 CFS 매출액,362,2025 2행,Y,
1101116891801,(주)조이웍스앤코,01335453,45980,2025 CFS 매출액,78,2025 2행,Y,
1101111056343,(주)조이토토,00268482,,없음,,없음,N,
1845110000585,(주)조인에너지,00174305,,없음,,없음,N,
1101110019334,(주)조흥,00149345,488246,2025 CFS 매출액,533,2025 2행,Y,
1101110413990,(주)졸스,00122205,64222,2025 CFS 매출액,116,2025 6행,Y,
1101115260669,(주)종근당,00992871,1692403,2025 CFS 매출액,2304,2025 2행,Y,
1101112373308,(주)종근당바이오,00390055,160070,2025 OFS 매출액,533,2025 2행,Y,
1101110028955,(주)종근당홀딩스,00149354,959011,2025 CFS 매출액,38,2025 2행,Y,
1101110939326,(주)좋은사람들,00205003,72599,2025 CFS 매출액,159,2025 2행,Y,
2850110160767,(주)주노콜렉션,01076550,,없음,,없음,N,
1313110088017,(주)주성코퍼레이션,00753643,85403,2025 CFS 매출액,60,2025 6행,Y,
1201111170513,(주)주안정보통신,01889608,,없음,,없음,N,
1101110574164,(주)주연테크,00269241,62628,2025 CFS 매출액,43,2025 2행,Y,
1101112723876,(주)주인정보시스템,02024138,,없음,,없음,N,
1601110386288,(주)중부에너텍,01861781,,없음,,없음,N,
1101110284268,(주)중앙건설,00149664,,없음,,없음,N,
1101110760937,(주)중앙디자인,00200761,,없음,,없음,N,
1301110009761,(주)중앙바이오텍,00149877,,없음,,없음,N,
1601110042533,(주)중앙백신연구소,00415327,49068,2025 OFS 매출액,194,2025 2행,Y,
1101110003428,(주)중앙에너비스,00149770,49592,2025 CFS 매출액,62,2025 2행,Y,
1355110173779,(주)중앙에이텍,01957945,,없음,,없음,N,
1101111686728,(주)중앙첨단소재,00347716,19809,2025 CFS 매출액,108,2025 4행,Y,
1101113363457,(주)중원피엠씨,01836794,,없음,,없음,N,
1101114855172,(주)쥬비스다이어트,01304514,,없음,,없음,N,
1601110105498,(주)지노믹트리,01108248,3760,2025 CFS 매출액,76,2025 6행,Y,
1801110076645,(주)지노시스템,00244589,,없음,,없음,N,
1341110422240,(주)지놈앤컴퍼니,01276026,24586,2025 CFS 매출액,96,2025 4행,Y,
1748110002035,(주)지니웍스,00141440,,없음,,없음,N,
1101116793007,(주)지니틱스,01318933,36380,2025 OFS 매출액,84,2025 2행,Y,
1345110306587,(주)지디벨로프홀딩스,01209246,,없음,,없음,N,
1101111430117,(주)지디코프,00254009,,없음,,없음,N,
1601110052673,(주)지란지교소프트,00262503,,없음,,없음,N,
1101115527019,(주)지란지교시큐리티,01047169,38927,2025 CFS 매출액,137,2025 2행,Y,
1942110065195,(주)지비에스,00471989,,없음,,없음,N,
1101118664975,(주)지비케이금거래소,02020390,,없음,,없음,N,
1101112501230,(주)지성이씨에스,00890388,,없음,,없음,N,
1801110317619,(주)지슨,00945776,,없음,87,2024 2행,Y,
1101118444707,(주)지슨,01693922,11295,2025 OFS 매출액,109,2025 2행,Y,
1345110172532,(주)지씨셀,01010642,165523,2025 CFS 매출액,806,2025 2행,Y,
1345110215100,(주)지씨지놈,01432598,31533,2025 OFS 매출액,131,2025 2행,Y,
1101111443798,(주)지아이바이오,00259439,,없음,,없음,N,
1101116852431,(주)지아이에스,01325429,75810,2025 CFS 매출액,94,2025 6행,Y,
1452110021112,(주)지아이이노베이션,01351080,,없음,82,2025 2행,Y,
1101111552812,(주)지앤디윈텍,00335924,,없음,,없음,N,
1348110105579,(주)지앤비에스 에코,00958327,91919,2025 CFS 매출액,144,2025 2행,Y,
1748110007503,(주)지앤알,00267474,,없음,,없음,N,
1101110529903,(주)지앤에스티,00240088,,없음,,없음,N,
1942110191172,(주)지앤에이디자인종합건설,01911484,,없음,,없음,N,
1101110353659,(주)지앤엘,00106456,,없음,158,2025 2행,Y,
1357110098741,(주)지앤이헬스케어,01188749,,없음,8,2025 3행,Y,
1101111574874,(주)지어소프트,00389110,587129,2025 CFS 매출액,123,2025 8행,Y,
1101110624969,(주)지에스이,00351995,170081,2025 OFS 매출액,82,2025 2행,Y,
1101111111444,(주)지에스홈쇼핑,00207755,,없음,,없음,N,
1101112548993,(주)지에프씨생명과학,01221752,17714,2025 OFS 매출액,86,2025 6행,Y,
2201110120203,(주)지에프아이,01450938,44955,2025 CFS 매출액,96,2025 2행,Y,
1101110952055,(주)지엔씨에너지,00626464,262633,2025 CFS 매출액,118,2025 2행,Y,
1746110009892,(주)지엔텍홀딩스,00210537,,없음,,없음,N,
1101110511588,(주)지엠아이벤처,00110750,10338,2024 CFS 매출액,9,2025 2행,Y,
1101115721546,(주)지엠피콥,01911235,,없음,,없음,N,
2043110012422,(주)지오메디칼,01070389,,없음,,없음,N,
1543110015104,(주)지오어플라이언스,01363872,,없음,,없음,N,
1313110059571,(주)지오엘리먼트,00668965,54623,2025 CFS 매출액,95,2025 2행,Y,
1101110418940,(주)지오엠씨,00232317,,없음,3,2025 2행,Y,
