지배법인,지배법인등록번호,대상,대상법인등록번호,지분율,장부가액,대상계층,대상소속그룹,대상A세분류,대상B1주업종,대상매출,대상묶음,연도
(주)차이커뮤니케이션,1101113034363,(주)더에쓰씨,1101117698412,42.55,5000000000,T1u,,인적서비스,미디어·광고·영상,,,2025
(주)천보,1511110031157,주식회사 천보비엘에스,2111110068652,92.0,349001000000,T1u,,소재제조,화학·소재,,,2025
(주)천보,1511110031157,주식회사 천보신소재,1511110060891,88.51,91409000000,T1u,,소재제조,화학·소재,,,2025
(주)체리부로,1543110001997,주식회사 체리푸드,1748110001208,56.47,7826000000,T1u,,완제품제조,식품·음료,,,2025
(주)초록뱀미디어,1101111549786,(주)초록뱀엔터테인먼트,1101112559239,100.0,28128000000,T2,,인적서비스,음악·공연·엔터,"5,768",,2025
(주)초록뱀미디어,1101111549786,(주)씨투미디어,1101117831525,100.0,,모수밖,,,,0,,2025
(주)초록뱀미디어,1101111549786,(주)티엔엔터테인먼트,1601110221319,64.31,54074000000,T2,,콘텐츠·SW,미디어·광고·영상,"118,299",,2025
(주)초록뱀미디어,1101111549786,(주)케이플러스홀딩스,1101113965740,43.75,5600000000,T2,,인적서비스,사업지원서비스,"15,957",,2025
(주)카카오,1101111129497,(주)케이앤웍스,1101113166603,100.0,4474000000,T2,,플랫폼·중개,소프트웨어·IT,"48,965",,2025
(주)카카오,1101111129497,(주)에이엑스지,1311110076645,100.0,163713000000,T2,,플랫폼·중개,소프트웨어·IT,"21,979",,2025
(주)카카오,1101111129497,(주)디케이테크인,1311110418804,100.0,38004000000,T2,,콘텐츠·SW,소프트웨어·IT,"87,302",,2025
(주)카카오,1101111129497,(주)카카오인베스트먼트,1311110478957,100.0,1195848000000,T2,,인적서비스,전문서비스,1,,2025
(주)카카오,1101111129497,(주)카카오벤처스,1101114831693,100.0,70551000000,T2,,지주·투자,다품목·범용,"44,694",Y,2025
(주)카카오,1101111129497,(주)카카오엔터프라이즈,1311110565241,98.05,300261000000,T2,,콘텐츠·SW,소프트웨어·IT,"168,398",,2025
(주)카카오,1101111129497,(주)서울아레나,1311110674563,98.04,100000000000,모수밖,,,,0,,2025
(주)카카오,1101111129497,(주)카카오엔터테인먼트,1101114397752,66.06,1180819000000,T2,,플랫폼·중개,소프트웨어·IT,"1,192,263",,2025
(주)카카오,1101111129497,(주)카카오모빌리티,1311110481819,57.2,53589000000,T2,,플랫폼·중개,소프트웨어·IT,"506,629",,2025
(주)카카오,1101111129497,(주)카카오스타일,1101114799338,50.58,173437000000,T2,,콘텐츠·SW,소프트웨어·IT,"219,189",,2025
(주)카카오,1101111129497,(주)링키지랩,1101115980316,50.51,1538000000,T2,,플랫폼·중개,소프트웨어·IT,"11,927",,2025
(주)카카오,1101111129497,(주)카카오페이,1311110478337,46.14,49973000000,T2,,금융,결제·핀테크,"685,200",,2025
(주)카카오,1101111129497,(주)카카오게임즈,1311110351682,37.93,91802000000,T2,,콘텐츠·SW,게임,"433,572",,2025
(주)카카오게임즈,1311110351682,(주)오션드라이브스튜디오,1311110570836,64.9,29001000000,T2,,콘텐츠·SW,게임,"2,338",,2025
(주)카카오게임즈,1311110351682,(주)메타보라,1101115699165,57.09,9693000000,T2,,콘텐츠·SW,게임,"5,189",,2025
(주)카카오게임즈,1311110351682,(주)엑스엘게임즈,1101112757437,52.82,60561000000,T2,,콘텐츠·SW,게임,"31,092",,2025
(주)카카오게임즈,1311110351682,(주)엔글,1311110420198,51.22,2003000000,T2,,콘텐츠·SW,게임,"7,271",,2025
(주)카카오페이,1311110478337,(주)카카오페이손해보험,1311110646900,100.0,300000000000,T2,,금융,보험업,"62,203",,2025
(주)카카오페이,1311110478337,케이피보험서비스(주),1101116594108,98.6,11195000000,T2,,금융,보험업,"2,294",,2025
(주)카카오페이,1311110478337,(주)카카오페이증권,1101113903394,72.9,293632000000,T2,,금융,증권·투자매매업,"241,984",,2025
(주)커넥트웨이브,1101112551996,주식회사 팟빵,1101113572090,100.0,11905239000,T1u,,플랫폼·중개,소프트웨어·IT,,,2024
(주)컴투스,1101111571250,주식회사 마이뮤직테이스트,1101114752237,52.5,7461000000,T1u,,인적서비스,음악·공연·엔터,,,2025
(주)컴투스,1101111571250,주식회사 트윈웍스피에프브이,1101116918928,46.6,113364000000,T1u,,플랫폼·중개,부동산·임대,,,2025
(주)컴투스,1101111571250,(주)위지윅스튜디오,1101116033833,38.1,72558000000,T1,,콘텐츠·SW,미디어·광고·영상,101995,,2025
(주)컴투스홀딩스,1101111848914,(주)컴투스플랫폼,1101116174695,100.0,8198000000,T1u,,인적서비스,소프트웨어·IT,,,2025
(주)컴투스홀딩스,1101111848914,(주)컴투스,1101111571250,33.0,395733000000,T1,,콘텐츠·SW,게임,696423,,2025
(주)케어랩스,1201110607278,(주)바비톡,1101117875242,99.02,10552000000,T2,,콘텐츠·SW,소프트웨어·IT,"36,766",,2025
(주)케어랩스,1201110607278,(주)굿닥,1101117542065,88.74,9659000000,T2,,콘텐츠·SW,소프트웨어·IT,981,,2025
(주)케어랩스,1201110607278,이디비(주),1101112780355,51.0,7607000000,T2,,콘텐츠·SW,소프트웨어·IT,"11,798",,2025
(주)케이사인,1101115300647,주식회사 샌즈랩,1101113108465,42.01,4288967000,T1,,콘텐츠·SW,소프트웨어·IT,11612,,2025
(주)케이씨,1101110703210,(주)케이씨텍,1346110087565,34.35,178380000000,T1,,완제품제조,전자·정밀,382856,,2025
(주)케이씨산업,1312110004403,(주)케이씨,1101110703210,41.0,,T1,,완제품제조,전자·정밀,797344,,2025
(주)케이씨씨,1101110221814,(주)케이씨더블유,1101118160064,38.75,22281000000,모수밖,,,,0,,2025
(주)케이씨씨,1101110221814,(주)케이씨씨건설,1101110607618,36.03,147015000000,T2,,시공·건설,건설·시공,"1,833,403",,2025
(주)케이씨티시,1101110149446,고려종합국제운송(주),1101110549117,100.0,5645484000,T2,,운송·보관,창고·물류,"87,611",,2025
(주)케이씨티시,1101110149446,고려항만(주),1812110000344,100.0,1123440000,T2,,운송·보관,창고·물류,"12,909",,2025
(주)케이씨티시,1101110149446,고려사일로(주),1801110782581,100.0,500000000,T2,,운송·보관,창고·물류,"13,207",,2025
(주)케이씨티시,1101110149446,고려강재장(주),1942110274647,100.0,10318469000,T2,,운송·보관,창고·물류,"22,279",,2025
(주)케이씨티시,1101110149446,케이엔로지스틱스(주),1801110608612,90.0,3600000000,T2,,운송·보관,창고·물류,"6,009",,2025
(주)케이씨티시,1101110149446,고려기공(주),1801110082113,88.0,312653000,T2,,운송·보관,창고·물류,"15,098",,2025
(주)케이씨티시,1101110149446,(주)에이치엠티메가라인,1101114195346,70.0,6967276000,T2,,운송·보관,해상운송,"11,625",,2025
(주)케이씨티시,1101110149446,부산양곡터미널(주),1801111592848,70.0,10857000000,모수밖,,,,0,,2025
(주)케이씨티시,1101110149446,아이앤케이신항만(주),1801110742296,50.0,1000000000,T2,,운송·보관,창고·물류,"47,458",,2025
(주)케이씨티시,1101110149446,평택당진중앙부두(주),1313110075105,50.0,1904000000,T2,,운송·보관,창고·물류,"23,906",,2025
(주)케이씨티시,1101110149446,케이씨티시이앤티(주),1101118908274,45.0,22500000,T2,,인적서비스,전문서비스,206,,2025
(주)케이씨티시,1101110149446,(주)아이티더블유메가라인,1101114247361,40.53,5742842000,T2,,운송·보관,해상운송,"30,598",,2025
(주)케이아이엔엑스,1101111999593,주식회사 에스피소프트,1101115055284,35.57,13818126000,T1,,인적서비스,소프트웨어·IT,54483,,2025
(주)케이엑스이노베이션,1101112093237,(주)케이엑스에셋,1101115024289,100.0,474000000,T1u,,인적서비스,전문서비스,,,2025
(주)케이엑스이노베이션,1101112093237,(주)케이엑스넥스지,1101112359572,87.77,5920000000,T1,,콘텐츠·SW,소프트웨어·IT,24005,,2025
(주)케이엑스이노베이션,1101112093237,(주)엠앤씨넷미디어,1101114425123,85.86,124917000000,T1u,,콘텐츠·SW,미디어·광고·영상,,,2025
(주)케이엑스이노베이션,1101112093237,(주)케이엑스하이텍,1648110010780,35.0,29987000000,T1,,소재제조,화학·소재,126276,,2025
(주)케이엑스하이텍,1648110010780,주식회사 알파플러스,1101116389806,50.0,5534000000,T1u,,콘텐츠·SW,미디어·광고·영상,,,2025
(주)케이엔더블유,1311110056480,(주)비지에프에코스페셜티,2301110114139,100.0,124986000000,T2,,소재제조,화학·소재,"52,015",,2025
(주)케이엔에스,1348110121012,은성에프에이 주식회사,1101110943210,82.0,11090000000,T1u,,완제품제조,기계·운송기기,,,2025
(주)케이지이니시스,1101111602667,이데일리(주),1101111853608,67.4,76338000000,T2,,콘텐츠·SW,미디어·광고·영상,"44,411",,2025
(주)케이티,1101111468754,(주)케이티에스테이트,1101114404903,100.0,1084522000000,T2,,시설·자산운영,부동산·임대,"705,413",,2025
(주)케이티,1101111468754,케이티지디에이치(주),1955110142285,100.0,2745000000,T2,,시설·자산운영,통신·네트워크,"3,093",,2025
(주)케이티,1101111468754,(주)케이티샛,1101115015238,100.0,390530000000,T2,,시설·자산운영,통신·네트워크,"202,754",,2025
(주)케이티,1101111468754,(주)케이티엠모바일,1101115684512,100.0,102237000000,T2,,시설·자산운영,통신·네트워크,"390,692",,2025
(주)케이티,1101111468754,(주)케이티인베스트먼트,1101115841005,100.0,20000000000,T2,,금융,여신전문금융업,"9,067",,2025
(주)케이티,1101111468754,넥스트커넥트피에프브이(주),1101116910487,100.0,24250000000,T2,,시설·자산운영,부동산·임대,"1,168,356",,2025
(주)케이티,1101111468754,(주)케이티넷코어,1101119094973,100.0,61000000000,T2,,시공·건설,건설·시공,"778,226",,2025
(주)케이티,1101111468754,(주)케이티피앤엠,1341110676623,100.0,10000000000,T2,,시공·건설,건설·시공,"71,718",,2025
(주)케이티,1101111468754,(주)케이티엠앤에스,1101113589897,100.0,26914000000,T2,,소매,전자·정밀,"753,458",,2025
(주)케이티,1101111468754,(주)케이티엠오에스북부,1101112749781,100.0,6334000000,T2,,인적서비스,사업지원서비스,"107,153",,2025
(주)케이티,1101111468754,(주)케이티알티미디어,1101117319927,100.0,22000000000,T2,,콘텐츠·SW,소프트웨어·IT,"37,692",,2025
(주)케이티,1101111468754,(주)케이티엠오에스남부,1601110183072,98.4,4267000000,T2,,인적서비스,사업지원서비스,"105,828",,2025
(주)케이티,1101111468754,케이티텔레캅(주),1101113563023,92.7,138541000000,T2,,인적서비스,사업지원서비스,"582,891",,2025
(주)케이티,1101111468754,(주)케이티클라우드,1101118252126,92.6,901504000000,T2,,시설·자산운영,통신·네트워크,"997,210",,2025
(주)케이티,1101111468754,(주)케이티디에스,1101113940510,91.6,19616000000,T2,,인적서비스,소프트웨어·IT,"693,573",,2025
(주)케이티,1101111468754,(주)케이티스튜디오지니,1101117767069,90.9,283620000000,T2,,콘텐츠·SW,미디어·광고·영상,"156,921",,2025
(주)케이티,1101111468754,(주)케이티서비스남부,1601110235253,84.0,24321000000,T2,,시공·건설,건설·시공,"377,817",,2025
(주)케이티,1101111468754,(주)케이티서비스북부,1101113809378,78.9,8873000000,T2,,시공·건설,건설·시공,"236,315",,2025
(주)케이티,1101111468754,(주)케이티알파,1101110822026,70.5,130924000000,T2,,도매·상사,다품목·범용,"395,886",,2025
(주)케이티,1101111468754,(주)케이티희망지음,1341110515920,69.9,3000000000,T2,,인적서비스,기계·운송기기,"10,440",,2025
(주)케이티,1101111468754,비씨카드(주),1101110356695,69.5,633004000000,T2,,금융,여신전문금융업,"3,356,764",,2025
(주)케이티,1101111468754,(주)케이티엔지니어링,1101110427561,59.8,28000000000,T2,,시공·건설,건설·시공,"283,699",,2025
(주)케이티,1101111468754,(주)케이티스포츠,1311110338870,52.6,32276000000,T2,,인적서비스,레저·숙박·스포츠,"98,244",,2025
(주)케이티,1101111468754,(주)케이티스카이라이프,1101112149436,50.5,311696000000,T2,,콘텐츠·SW,미디어·광고·영상,"683,306",,2025
(주)케이티,1101111468754,(주)케이티나스미디어,1101111905516,44.1,23051000000,T2,,인적서비스,미디어·광고·영상,"117,893",,2025
(주)케이티,1101111468754,(주)케이티아이에스,1101112271510,33.4,30633000000,T2,,인적서비스,사업지원서비스,"588,760",,2025
(주)케이티스카이라이프,1101112149436,(주)케이티에이치씨엔,1101117670238,100.0,234827685000,T2,,콘텐츠·SW,미디어·광고·영상,"210,913",,2025
(주)케이티스카이라이프,1101112149436,(주)케이티이엔에이,1101112962028,62.69,43427920000,T2,,콘텐츠·SW,미디어·광고·영상,"111,242",,2025
(주)케이티씨에스,1601110119712,케이티커머스(주),1101112531964,81.0,17893000000,T2,,소매,다품목·범용,"373,642",,2025
(주)케이티앤지,1601110067804,(주)한국인삼공사,1601110083066,100.0,762130000000,T2,,완제품제조,식품·음료,"1,030,075",,2025
(주)케이티앤지,1601110067804,(주)상상스테이,1101115875484,100.0,32068000000,T2,,시설·자산운영,부동산·임대,"34,838",,2025
(주)케이티앤지,1601110067804,태아산업(주),1601110005185,100.0,44310000000,T2,,완제품제조,주류·담배,"41,681",,2025
(주)케이티앤지,1601110067804,(주)코스모코스,1101111007619,98.56,22759000000,T2,,완제품제조,화장품·뷰티,"110,256",,2025
(주)케이티앤지,1601110067804,이든더파인센트럴서초(주),1345110558716,78.65,36623000000,T2,,시설·자산운영,부동산·임대,"179,030",,2025
(주)케이티앤지,1601110067804,청라메디폴리스개발(주),1101118975463,66.67,200000000,T2,,인적서비스,부동산·임대,"1,392",,2025
(주)케이티앤지,1601110067804,영진약품(주),1101110043127,52.45,73299000000,T2,,소재제조,의약·바이오,"254,256",,2025
(주)케이티앤지,1601110067804,청라메디폴리스피에프브이(주),1101118139324,51.01,101000000000,모수밖,,,,0,,2025
(주)케이티앤지,1601110067804,(주)과천상상피에프브이,1101116847896,51.0,3570000000,모수밖,,,,0,,2025
(주)케이티앤지,1601110067804,(주)스타필드수원,1101116866953,50.0,259500000000,T2,,시설·자산운영,부동산·임대,"107,763",,2025
(주)케이티앤지,1601110067804,(주)상상로프트,1601110705280,50.0,77000000,모수밖,,,,0,,2025
(주)케이피에프,1301110010841,(주)티엠씨,1615110148704,48.76,62057000000,T1,,소재제조,금속,340884,,2025
(주)케이피에프,1301110010841,(주)에스비비테크,1101112113142,36.65,16036000000,T1,,완제품제조,기계·운송기기,7198,,2025
(주)케일럼,1101114097518,주식회사 키위플러스,1101115300126,78.12,1989000000,T1u,,완제품제조,전자·정밀,44069,,2025
(주)켐트로닉스,1311110028116,주식회사 리제닉스,1647110149101,56.67,3400000,T1u,,부품제조,전자·정밀,,,2025
(주)켐트로닉스,1311110028116,(주)위츠,1345110389715,46.54,3110000,T1,,부품제조,전자·정밀,168722,,2025
(주)코리아써키트,1301110026749,(주)테라닉스,1350110042950,56.52,18271000000,T2,,부품제조,전자·정밀,"91,028",,2025
(주)코리아써키트,1301110026749,(주)인터플렉스,1350110042924,30.56,90187000000,T2,,부품제조,전자·정밀,"269,835",,2025
(주)코미코,1346110062393,주식회사 미코세라믹스,1346110103577,62.6,181245000000,T1u,,소재제조,전자·정밀,,,2025
(주)코아시아,1101110944622,주식회사 코아시아세미,1101117263687,72.99,,T1u,,부품제조,전자·정밀,,,2025
(주)코아시아씨엠,1345110233665,주식회사 코아시아씨엠코리아,1101117653185,100.0,26130000000,T1u,,부품제조,전자·정밀,,,2025
(주)코오롱,1101110030528,이노베이스(주),1341110429402,100.0,27000000000,T2,,인적서비스,전문서비스,"16,248",,2025
(주)코오롱,1101110030528,에픽프라퍼티인베스트먼트컴퍼니(주),1101118279873,100.0,3000000000,T2,,시설·자산운영,부동산·임대,100,,2025
