record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,po_id,po_line_id,contract_id,supplier_id,material_id,order_date,due_date,order_quantity,quantity_uom,unit_price,currency,status
prc-02-43d11d264903,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3bc69fa5adf,PO-000455,PO-000455-10,CTR-00055,SUP-0015,MAT-RA-0090,2023-11-26,2024-01-08,28.5,TON,31320.19,USD,OPEN
prc-02-44389cc2746c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c3ac249d5cf,PO-000456,PO-000456-10,CTR-00056,SUP-0016,MAT-RA-0091,2023-12-14,2024-02-02,33.0,TON,31575.87,USD,OPEN
prc-02-a1a9b9f2e51b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6eff1fa0b3d9,PO-000457,PO-000457-10,CTR-00057,SUP-0017,MAT-CO-0093,2023-12-31,2024-02-26,37.5,EA,31831.54,KRW,OPEN
prc-02-6e8b9d4aab61,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af180e8e0520,PO-000458,PO-000458-10,CTR-00058,SUP-0018,MAT-RA-0096,2024-01-17,2024-03-21,42.0,TON,32087.22,USD,DELIVERED
prc-02-272d27c4ae67,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e913c74bb2a,PO-000459,PO-000459-10,CTR-00059,SUP-0019,MAT-RA-0097,2024-02-03,2024-04-14,46.5,TON,32342.89,USD,DELIVERED
prc-02-5817d65a5a91,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4c26fb11ddb2,PO-000460,PO-000460-10,CTR-00060,SUP-0020,MAT-CO-0098,2024-02-20,2024-05-08,51.0,EA,32598.57,USD,OPEN
prc-02-2c47500a1ec9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b2093d0d9050,PO-000461,PO-000461-10,CTR-00061,SUP-0021,MAT-CO-0099,2024-03-08,2024-06-01,55.5,EA,32854.24,KRW,OPEN
prc-02-3d00c03dcef0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fe097ed8594,PO-000462,PO-000462-10,CTR-00062,SUP-0022,MAT-RA-0102,2024-03-25,2024-04-13,60.0,TON,33109.92,USD,OPEN
prc-02-3c6a147a9ff3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-817af87ec266,PO-000463,PO-000463-10,CTR-00063,SUP-0023,MAT-RA-0103,2024-04-12,2024-05-08,15.0,TON,33365.59,USD,DELIVERED
prc-02-9da189dec20e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c0d48c539182,PO-000464,PO-000464-10,CTR-00064,SUP-0024,MAT-CO-0104,2024-04-29,2024-06-01,19.5,EA,31320.19,USD,OPEN
prc-02-5bd8f1bf5fbc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-884c55be3d8d,PO-000465,PO-000465-10,CTR-00065,SUP-0025,MAT-CO-0105,2024-05-16,2024-06-25,24.0,EA,31575.87,KRW,DELIVERED
prc-02-670eedb2989a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4e6022779b3,PO-000466,PO-000466-10,CTR-00066,SUP-0026,MAT-RA-0108,2024-06-02,2024-07-19,28.5,TON,31831.54,USD,DELIVERED
prc-02-6605965b3ba4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31931ee39a7a,PO-000467,PO-000467-10,CTR-00067,SUP-0027,MAT-RA-0109,2024-06-19,2024-08-12,33.0,TON,32087.22,USD,OPEN
prc-02-12c05aed9764,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-382d9befdfb3,PO-000468,PO-000468-10,CTR-00068,SUP-0028,MAT-CO-0110,2024-07-06,2024-09-05,37.5,EA,32342.89,USD,DELIVERED
prc-02-a2f20f69c450,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-524f5bd3e51f,PO-000469,PO-000469-10,CTR-00069,SUP-0029,MAT-CO-0111,2024-07-23,2024-09-29,42.0,EA,32598.57,KRW,DELIVERED
prc-02-15772583061e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6285a75d684f,PO-000470,PO-000470-10,CTR-00070,SUP-0030,MAT-RA-0114,2024-08-10,2024-10-24,46.5,TON,32854.24,USD,DELIVERED
prc-02-d41ec830f142,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-085edd81bdba,PO-000471,PO-000471-10,CTR-00071,SUP-0031,MAT-CO-0116,2024-08-27,2024-11-17,51.0,EA,33109.92,USD,DELIVERED
prc-02-0044cab5a0f6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af1a169a5233,PO-000472,PO-000472-10,CTR-00072,SUP-0032,MAT-CO-0117,2024-09-13,2024-12-11,55.5,EA,33365.59,USD,OPEN
prc-02-9d2fccaf0f5e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b1bfbd9ed7ee,PO-000473,PO-000473-10,CTR-00073,SUP-0033,MAT-RA-0120,2024-09-30,2024-10-23,60.0,TON,31320.19,KRW,DELIVERED
prc-02-ceb42c4aeedf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5426195fc2e5,PO-000474,PO-000474-10,CTR-00074,SUP-0034,MAT-RA-0121,2024-10-17,2024-11-16,15.0,TON,31575.87,USD,OPEN
prc-02-a0057394e536,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f996d7b95dbf,PO-000475,PO-000475-10,CTR-00075,SUP-0035,MAT-CO-0122,2024-11-03,2024-12-10,19.5,EA,31831.54,USD,OPEN
prc-02-c89e04dd355c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5de8208a3dd6,PO-000476,PO-000476-10,CTR-00076,SUP-0036,MAT-CO-0123,2024-11-20,2025-01-03,24.0,EA,32087.22,USD,DELIVERED
prc-02-221564d19a2a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-461ec92b330f,PO-000477,PO-000477-10,CTR-00077,SUP-0037,MAT-RA-0126,2024-12-08,2025-01-28,28.5,TON,32342.89,KRW,OPEN
prc-02-6f72947cf173,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-494b0bf1ce10,PO-000478,PO-000478-10,CTR-00078,SUP-0038,MAT-RA-0127,2024-12-25,2025-02-21,33.0,TON,32598.57,USD,DELIVERED
prc-02-b60bd2bbd77a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-712ce07c4450,PO-000479,PO-000479-10,CTR-00079,SUP-0039,MAT-CO-0128,2025-01-11,2025-03-17,37.5,EA,32854.24,USD,DELIVERED
prc-02-a1090485ebbf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aba529bae6f5,PO-000480,PO-000480-10,CTR-00080,SUP-0040,MAT-CO-0129,2025-01-28,2025-04-10,42.0,EA,33109.92,USD,DELIVERED
prc-02-de9a684d6da8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b22643fb49af,PO-000481,PO-000481-10,CTR-00081,SUP-0001,MAT-RA-0132,2025-02-14,2025-03-04,46.5,TON,33365.59,KRW,DELIVERED
prc-02-2ad9195b2000,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f035a4c232f,PO-000482,PO-000482-10,CTR-00082,SUP-0002,MAT-RA-0133,2025-03-03,2025-03-28,51.0,TON,31320.19,USD,OPEN
prc-02-101c3abe5cd3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9852f124422e,PO-000483,PO-000483-10,CTR-00083,SUP-0003,MAT-CO-0134,2025-03-20,2025-04-21,55.5,EA,31575.87,USD,OPEN
prc-02-c84312ad6581,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f44b42947db6,PO-000484,PO-000484-10,CTR-00084,SUP-0004,MAT-CO-0135,2025-04-07,2025-05-16,60.0,EA,31831.54,USD,OPEN
prc-02-08e68dfd28ed,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-960ef846191e,PO-000485,PO-000485-10,CTR-00085,SUP-0005,MAT-RA-0139,2025-04-24,2025-06-09,15.0,TON,32087.22,KRW,DELIVERED
prc-02-a82625b0cc05,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b94d275f91b,PO-000486,PO-000486-10,CTR-00086,SUP-0006,MAT-CO-0140,2025-05-11,2025-07-03,19.5,EA,32342.89,USD,DELIVERED
prc-02-dabd6cf03fd3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f8e2a8cb5f5,PO-000487,PO-000487-10,CTR-00087,SUP-0007,MAT-CO-0141,2025-05-28,2025-07-27,24.0,EA,32598.57,USD,OPEN
prc-02-21cb00b76e06,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15ea6b163640,PO-000488,PO-000488-10,CTR-00088,SUP-0008,MAT-RA-0144,2025-06-14,2025-08-20,28.5,TON,32854.24,USD,OPEN
prc-02-894908730649,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4758e49754d6,PO-000489,PO-000489-10,CTR-00089,SUP-0009,MAT-RA-0145,2025-07-01,2025-09-13,33.0,TON,33109.92,KRW,DELIVERED
prc-02-e38780ad3c13,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dcb0be38e30b,PO-000490,PO-000490-10,CTR-00090,SUP-0010,MAT-CO-0146,2025-07-18,2025-10-07,37.5,EA,33365.59,USD,OPEN
prc-02-a4811edcb376,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c22a4ffd3eb,PO-000491,PO-000491-10,CTR-00091,SUP-0011,MAT-CO-0147,2025-08-05,2025-11-01,42.0,EA,31320.19,USD,OPEN
prc-02-3dcf61bc1572,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-845f820a9eb6,PO-000492,PO-000492-10,CTR-00092,SUP-0012,MAT-RA-0150,2025-08-22,2025-09-13,46.5,TON,31575.87,USD,OPEN
prc-02-9ccde642313e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b6ac3fa592f,PO-000493,PO-000493-10,CTR-00093,SUP-0013,MAT-RA-0151,2025-09-08,2025-10-07,51.0,TON,31831.54,KRW,OPEN
prc-02-57004ff3c87f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cfc6ffef67bf,PO-000494,PO-000494-10,CTR-00094,SUP-0014,MAT-CO-0152,2025-09-25,2025-10-31,55.5,EA,32087.22,USD,DELIVERED
prc-02-5559479dfa60,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d0c85a9ad04,PO-000495,PO-000495-10,CTR-00095,SUP-0015,MAT-CO-0153,2025-10-12,2025-11-24,60.0,EA,32342.89,USD,DELIVERED
prc-02-ce28b99a7d59,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63bb0cc55784,PO-000496,PO-000496-10,CTR-00096,SUP-0016,MAT-RA-0156,2025-10-29,2025-12-18,15.0,TON,32598.57,USD,DELIVERED
prc-02-4b30b676aedb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e80c9285ea8,PO-000497,PO-000497-10,CTR-00097,SUP-0017,MAT-RA-0157,2025-11-15,2026-01-11,19.5,TON,32854.24,KRW,DELIVERED
prc-02-6dd831a9bad4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-404bd445e8b8,PO-000498,PO-000498-10,CTR-00098,SUP-0018,MAT-CO-0158,2025-12-03,2026-02-05,24.0,EA,33109.92,USD,DELIVERED
prc-02-3df31405e212,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a603d3c71af7,PO-000499,PO-000499-10,CTR-00099,SUP-0019,MAT-CO-0159,2025-12-20,2026-03-01,28.5,EA,33365.59,USD,DELIVERED
prc-02-099101d966ec,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-18ba64bab9c3,PO-000500,PO-000500-10,CTR-00100,SUP-0020,MAT-RA-0162,2026-01-06,2026-03-25,33.0,TON,31320.19,USD,DELIVERED
prc-02-cadfa47348fa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d56a3dec1ef,PO-000501,PO-000501-10,CTR-00001,SUP-0001,RM-CU-CONC,2026-01-23,2026-02-10,37.5,TON,31320.19,KRW,DELIVERED
prc-02-d3d2cd27dc44,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b511f0ab695,PO-000502,PO-000502-10,CTR-00002,SUP-0002,RM-MHP,2026-02-09,2026-03-06,42.0,TON,31575.87,USD,DELIVERED
prc-02-181250552b14,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fc5bda499da,PO-000503,PO-000503-10,CTR-00003,SUP-0003,RM-H2SO4,2026-02-26,2026-03-30,46.5,TON,106.25,USD,DELIVERED
prc-02-c789a81b9ccb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b40ec78ad01,PO-000504,PO-000504-10,CTR-00004,SUP-0004,RM-LIME,2026-03-15,2026-04-23,51.0,TON,32087.22,USD,DELIVERED
prc-02-a8ffc26a00a3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff5810b1ca76,PO-000505,PO-000505-10,CTR-00005,SUP-0005,MAT-RA-0013,2026-04-02,2026-05-18,55.5,TON,32342.89,KRW,DELIVERED
prc-02-0f0fd0377509,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a05ae339e0d5,PO-000506,PO-000506-10,CTR-00006,SUP-0006,MAT-CO-0014,2026-04-19,2026-06-11,60.0,EA,32598.57,USD,DELIVERED
prc-02-0f628cab9106,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9daceca7d2db,PO-000507,PO-000507-10,CTR-00007,SUP-0007,MAT-CO-0015,2026-05-06,2026-07-05,15.0,EA,32854.24,USD,DELIVERED
prc-02-41e205d7938e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e55a246e8a8,PO-000508,PO-000508-10,CTR-00008,SUP-0008,MAT-RA-0018,2026-05-23,2026-07-29,19.5,TON,33109.92,USD,OPEN
prc-02-021844b3369e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-492d64a0d988,PO-000509,PO-000509-10,CTR-00009,SUP-0009,MAT-RA-0019,2026-06-09,2026-08-22,24.0,TON,33365.59,KRW,DELIVERED
prc-02-58b3ba3d1250,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-29a562c0b4b1,PO-000510,PO-000510-10,CTR-00010,SUP-0010,MAT-CO-0020,2026-06-26,2026-09-15,28.5,EA,31320.19,USD,DELIVERED
prc-02-f29466c1b912,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56e4138306c9,PO-000511,PO-000511-10,CTR-00011,SUP-0011,MAT-CO-0021,2026-07-13,2026-10-09,33.0,EA,31575.87,USD,DELIVERED
prc-02-a27e8030e979,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3265f4569186,PO-000512,PO-000512-10,CTR-00012,SUP-0012,MAT-RA-0024,2023-08-01,2023-08-23,37.5,TON,31831.54,USD,DELIVERED
prc-02-b05f079ca021,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-250cbdb263cb,PO-000513,PO-000513-10,CTR-00013,SUP-0013,MAT-RA-0025,2023-08-18,2023-09-16,42.0,TON,32087.22,KRW,OPEN
prc-02-ce7fb04d167f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7d7c2c86d29,PO-000514,PO-000514-10,CTR-00014,SUP-0014,MAT-CO-0026,2023-09-04,2023-10-10,46.5,EA,32342.89,USD,DELIVERED
prc-02-e5a9f5b70217,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9ca50ad35e9,PO-000515,PO-000515-10,CTR-00015,SUP-0015,MAT-CO-0027,2023-09-21,2023-11-03,51.0,EA,32598.57,USD,DELIVERED
prc-02-408244872efa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eece1371c4de,PO-000516,PO-000516-10,CTR-00016,SUP-0016,MAT-RA-0030,2023-10-08,2023-11-27,55.5,TON,32854.24,USD,DELIVERED
prc-02-25687c608603,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e8af819f75f0,PO-000517,PO-000517-10,CTR-00017,SUP-0017,MAT-RA-0031,2023-10-25,2023-12-21,60.0,TON,33109.92,KRW,DELIVERED
prc-02-13f317a7d50c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bcad7e447680,PO-000518,PO-000518-10,CTR-00018,SUP-0018,MAT-CO-0032,2023-11-11,2024-01-14,15.0,EA,33365.59,USD,OPEN
prc-02-7a4ba7076d19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c406df50aa97,PO-000519,PO-000519-10,CTR-00019,SUP-0019,MAT-CO-0033,2023-11-29,2024-02-08,19.5,EA,31320.19,USD,DELIVERED
prc-02-3f13e1a3de51,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-608dc0fe97d3,PO-000520,PO-000520-10,CTR-00020,SUP-0020,MAT-RA-0036,2023-12-16,2024-03-03,24.0,TON,31575.87,USD,DELIVERED
prc-02-63156a573e6a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b738ff5dead1,PO-000521,PO-000521-10,CTR-00021,SUP-0021,MAT-RA-0037,2024-01-02,2024-03-27,28.5,TON,31831.54,KRW,OPEN
prc-02-96f78572e0c1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1b85c01d9dc,PO-000522,PO-000522-10,CTR-00022,SUP-0022,MAT-CO-0038,2024-01-19,2024-02-07,33.0,EA,32087.22,USD,DELIVERED
prc-02-f40675b2fbdb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6b659fab43ea,PO-000523,PO-000523-10,CTR-00023,SUP-0023,MAT-CO-0039,2024-02-05,2024-03-02,37.5,EA,32342.89,USD,DELIVERED
prc-02-045ecac94fb8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-82c0bf18233d,PO-000524,PO-000524-10,CTR-00024,SUP-0024,MAT-RA-0042,2024-02-22,2024-03-26,42.0,TON,32598.57,USD,OPEN
prc-02-87250e8b37f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-68f76d6a76e8,PO-000525,PO-000525-10,CTR-00025,SUP-0025,MAT-RA-0043,2024-03-10,2024-04-19,46.5,TON,32854.24,KRW,OPEN
prc-02-f47aeef28b5e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d4b921180d1f,PO-000526,PO-000526-10,CTR-00026,SUP-0026,MAT-CO-0044,2024-03-28,2024-05-14,51.0,EA,33109.92,USD,DELIVERED
prc-02-735da36edf03,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-68f45cdc7652,PO-000527,PO-000527-10,CTR-00027,SUP-0027,MAT-CO-0045,2024-04-14,2024-06-07,55.5,EA,33365.59,USD,DELIVERED
prc-02-006d800d43d4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-94e787cc713f,PO-000528,PO-000528-10,CTR-00028,SUP-0028,MAT-RA-0048,2024-05-01,2024-07-01,60.0,TON,31320.19,USD,OPEN
prc-02-bd11513e6f2a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3b2586dd62f,PO-000529,PO-000529-10,CTR-00029,SUP-0029,MAT-RA-0049,2024-05-18,2024-07-25,15.0,TON,31575.87,KRW,DELIVERED
prc-02-f5842e4c4146,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-df35fda0c20f,PO-000530,PO-000530-10,CTR-00030,SUP-0030,MAT-CO-0050,2024-06-04,2024-08-18,19.5,EA,31831.54,USD,OPEN
prc-02-b0baef98328a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d51b5c5fca5a,PO-000531,PO-000531-10,CTR-00031,SUP-0031,MAT-CO-0051,2024-06-21,2024-09-11,24.0,EA,32087.22,USD,DELIVERED
prc-02-a4afb930dee6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af5fdf9cd0c2,PO-000532,PO-000532-10,CTR-00032,SUP-0032,MAT-RA-0054,2024-07-08,2024-10-05,28.5,TON,32342.89,USD,DELIVERED
