회사명,종목코드,법인등록번호,KSIC,묶음노드,보고서,부문명,주요제품,부문설명,매출,수익행,상태
엘에스일렉트릭(주),010120,1101110520076,C2812,,사업보고서 (2025.12),금속부문,,,643469,세로형,부문
엘에스일렉트릭(주),010120,1101110520076,C2812,,사업보고서 (2025.12),IT부문,,,136933,세로형,부문
에이치디현대일렉트릭(주),267260,1101116363850,C2812,,사업보고서 (2025.12),,,,,,단일부문
(주)지에스글로벌,001250,1101110031479,G4610,,사업보고서 (2025.12),무역/유통,,영업이익,3817486,외부고객 매출액,부문
(주)지에스글로벌,001250,1101110031479,G4610,,사업보고서 (2025.12),물류,,,40450,외부고객 매출액,부문
(주)지에스글로벌,001250,1101110031479,G4610,,사업보고서 (2025.12),제조,,,85065,외부고객 매출액,부문
(주)지에스글로벌,001250,1101110031479,G4610,,사업보고서 (2025.12),신사업 및기타 부문,,,166264,외부고객 매출액,부문
롯데웰푸드(주),280360,1101116536481,C1060,,사업보고서 (2025.12),건과,,,2036218,외부고객으로부터의 수익,부문
롯데웰푸드(주),280360,1101116536481,C1060,,사업보고서 (2025.12),빙과,,"옥동자,티코 등",804942,외부고객으로부터의 수익,부문
롯데웰푸드(주),280360,1101116536481,C1060,,사업보고서 (2025.12),유지식품 등,"식용유, 버터, 마가린 등",그랜드 마아가린 등,757288,외부고객으로부터의 수익,부문
롯데웰푸드(주),280360,1101116536481,C1060,,사업보고서 (2025.12),육가공 등,"햄, 소시지, 식육, 분유, 우유 등",로스팜 등,617505,외부고객으로부터의 수익,부문
씨제이프레시웨이(주),051500,1801110083442,G4610,,사업보고서 (2025.12),식자재유통,"도매상, 대리점, 일반소매처에 식자재를 공급","도매상,대리점,소매상에 식자재공급",2693966,매출액,부문
씨제이프레시웨이(주),051500,1801110083442,G4610,,사업보고서 (2025.12),푸드서비스,"단체급식, 골프장급식사업 등","단체급식, 골프장급식사업 등",842923,매출액,부문
현대오토에버(주),307950,1101111935638,J6202,,사업보고서 (2025.12),,,,,,부문없음
동국제강(주),460860,1101118651633,C2411,,사업보고서 (2025.12),,,,,,부문없음
대한전선(주),001440,1101110035835,C2830,,사업보고서 (2025.12),,,,,,단일부문
한화시스템(주),272210,1760110020640,C2629,,사업보고서 (2025.12),방산부문,,기업 전체 총계,2438850,매출액,부문
한화시스템(주),272210,1760110020640,C2629,,사업보고서 (2025.12),ICT부문,,,652636,매출액,부문
(주)카카오뱅크,323410,1311110435767,K6412,,사업보고서 (2025.12),,,,,,단일부문
(주)엘지생활건강,051900,1101112208000,C2042,,사업보고서 (2025.12),HDB,"치약, 세제, 샴푸 등","치약, 세제, 샴푸 등",2234746,총매출액,부문
(주)엘지생활건강,051900,1101112208000,C2042,,사업보고서 (2025.12),Beauty,"기초화장품, 색조화장품 등","백화점, 면세점, 전문점, 할인점 등",2350018,총매출액,부문
(주)엘지생활건강,051900,1101112208000,C2042,,사업보고서 (2025.12),Refreshment,"콜라 등 청량음료, 생수 등","콜라 등 청량음료, 생수 등",1770726,총매출액,부문
에이치엘만도(주),204320,1313110140776,C3039,,사업보고서 (2025.12),,,,,,단일부문
한화투자증권(주),003530,1101110003155,K6612,,사업보고서 (2025.12),WM,,,190096,순영업수익,부문
한화투자증권(주),003530,1101110003155,K6612,,사업보고서 (2025.12),Trading,,,78869,순영업수익,부문
한화투자증권(주),003530,1101110003155,K6612,,사업보고서 (2025.12),Wholesale,,,43336,순영업수익,부문
한화투자증권(주),003530,1101110003155,K6612,,사업보고서 (2025.12),IB,,,80850,순영업수익,부문
(주)케이씨씨,002380,1101110221814,C2041,,사업보고서 (2025.12),건자재,,"석고보드, 마이톤, KCC창호 외",966581,외부매출액,부문
(주)케이씨씨,002380,1101110221814,C2041,,사업보고서 (2025.12),도료,,IZ182PASTE(J)-1184(SH) 외,1909828,외부매출액,부문
(주)케이씨씨,002380,1101110221814,C2041,,사업보고서 (2025.12),실리콘,,"가정용, 산업용, 공업용 외",3067128,외부매출액,부문
(주)셀트리온,068270,1350110034038,C2110,,사업보고서 (2025.12),바이오의약품,,제품 및 상품 등,6033277,매출액,부문
(주)셀트리온,068270,1350110034038,C2110,,사업보고서 (2025.12),케미컬의약품,,제품 및 상품 등,556710,매출액,부문
케이지스틸(주),016380,1101110393308,C2412,,사업보고서 (2025.12),,,,,,부문없음
(주)크래프톤,259960,1101113645772,J5821,,사업보고서 (2025.12),,,,,,부문없음
(주)에스원,012750,1101110221939,N7532,,사업보고서 (2025.12),시큐리티 부문,,기간에 걸쳐 이전하는 재화나 서비스,1403714,매출액,부문
(주)에스원,012750,1101110221939,N7532,,사업보고서 (2025.12),인프라 부문,,,1681204,매출액,부문
(주)씨제이이엔엠,035760,1101111109134,J5911,,사업보고서 (2025.12),미디어플랫폼사업,"TV채널, OTT 플랫폼, 콘텐츠 유통, 광고 사업","TV채널, OTT 플랫폼, 콘텐츠 유통, 광고 사업",1341616,순매출액,부문
(주)씨제이이엔엠,035760,1101111109134,J5911,,사업보고서 (2025.12),영화드라마사업,"콘텐츠 제작 및 판매, 영화 제작 및 배급, 공연 기획 및 제작","콘텐츠 제작 및 판매, 영화 제작 및 배급, 공연 기획 및 제작",1457259,순매출액,부문
(주)씨제이이엔엠,035760,1101111109134,J5911,,사업보고서 (2025.12),음악사업,"음반ㆍ음원 사업, 연예 매니지먼트, 콘서트, 커뮤니티 서비스","음반ㆍ음원 사업, 연예 매니지먼트, 콘서트, 커뮤니티 서비스",817589,순매출액,부문
(주)씨제이이엔엠,035760,1101111109134,J5911,,사업보고서 (2025.12),커머스사업,"TV커머스, e커머스, 상품 기획 및 유통","TV커머스, e커머스, 상품 기획 및 유통",1518046,순매출액,부문
(주)농심,004370,1101110057574,C1082,,사업보고서 (2025.12),,,,,,부문없음
코오롱글로벌(주),003070,1101110036502,F4111,,사업보고서 (2025.12),건설사업부문,,,2307977,세로형,부문
코오롱글로벌(주),003070,1101110036502,F4111,,사업보고서 (2025.12),무역부문,,,302575,세로형,부문
코오롱글로벌(주),003070,1101110036502,F4111,,사업보고서 (2025.12),레저부문,,,76035,세로형,부문
(주)카카오,035720,1101111129497,J6312,,사업보고서 (2025.12),,,,,,부문없음
(주)포스코퓨처엠,003670,1746110001947,C2820,,사업보고서 (2025.12),내화물사업,,내화물 제조 및 산업용노재 정비,1574083,외부고객으로부터의 수익,부문
(주)포스코퓨처엠,003670,1746110001947,C2820,,사업보고서 (2025.12),라임화성사업,"생석회 제조, 화성공장 위탁운영 및 화성품 판매","㈜포스코, ㈜OCI,PT.Krakatau POSCO 등",2938698,외부고객으로부터의 수익,부문
롯데렌탈(주),089860,1101113326588,N7611,,사업보고서 (2025.12),차량 및 일반렌탈,"렌탈용 차량의 대여(장/단기) 및 렌탈 반납차량 등의 매각 통신장비, 전자전기 계측장비, OA기기, 소형 가전, PC 등 렌탈",,2644769,외부고객으로부터의 수익,부문
롯데렌탈(주),089860,1101113326588,N7611,,사업보고서 (2025.12),오토리스 및할부금융,,,147627,외부고객으로부터의 수익,부문
(주)아모레퍼시픽,090430,1101113471036,C2042,,사업보고서 (2025.12),,,,,,부문없음
(주)엘엑스하우시스,108670,1101114071207,C2222,,사업보고서 (2025.12),건축자재,"PVC창호, AL창호, 기능성 유리, 주택용상재, 벽지, 상업용 상재 등","플라스틱/알루미늄 창호,바닥재, 벽지,솔리드서피스",2132330,외부고객으로부터의 매출,부문
(주)엘엑스하우시스,108670,1101114071207,C2222,,사업보고서 (2025.12),자동차소재 / 산업용필름,,"가전용 표면마감재,자동차 부품 및내장 마감 원단",1045373,외부고객으로부터의 매출,부문
(주)호텔신라,008770,1101110145519,G4785,,사업보고서 (2025.12),TR 부문,,,3403905,외부매출액,부문
(주)호텔신라,008770,1101110145519,G4785,,사업보고서 (2025.12),호텔 & 레저부문 등,"객실판매, 식ㆍ음료 판매, 레저사업(레포츠사업 및 Business Travel Management) 등",,729893,외부매출액,부문
롯데칠성음료(주),005300,1101110003684,C1120,,사업보고서 (2025.12),음료사업부,"청량음료, 과채류음료 등","청량음료, 과채류음료 등",3177877,외부고객으로부터의 수익,부문
롯데칠성음료(주),005300,1101110003684,C1120,,사업보고서 (2025.12),주류사업부,주류,,793267,외부고객으로부터의 수익,부문
(주)한진,002320,1101110003668,H4940,,사업보고서 (2025.12),물류,,"공로/철도를 이용한 화물 수송, 항만에서 화물 적하/양하서비스, 선박을 이용한 화물의 해상 운송서비스 등",854387,총매출액,부문
(주)한진,002320,1101110003668,H4940,,사업보고서 (2025.12),택배,,"상품, 서류 등에 대한 운송을 의뢰받아 지정된 장소까지 직접 배달하는 서비스",1351238,총매출액,부문
(주)한진,002320,1101110003668,H4940,,사업보고서 (2025.12),글로벌,,화물 운송 계약의 중개 및 대리 서비스,767644,총매출액,부문
(주)한진,002320,1101110003668,H4940,,사업보고서 (2025.12),에너지,,유류 판매 및 전기차 충전사업 등,216689,총매출액,부문
롯데하이마트(주),071840,1101110532633,G4732,,사업보고서 (2025.12),,,,,,부문없음
엘에스증권(주),078020,1101111828362,K6612,,사업보고서 (2025.12),,,,,,부문없음
(주)현대그린푸드,453340,1345110623337,G4680,,사업보고서 (2025.12),,,,,,부문없음
하이트진로(주),000080,1101110028591,C1112,,사업보고서 (2025.12),소주,,참이슬 외,,없음(부문명만),부문
하이트진로(주),000080,1101110028591,C1112,,사업보고서 (2025.12),맥주,,맥주 외,,없음(부문명만),부문
하이트진로(주),000080,1101110028591,C1112,,사업보고서 (2025.12),생수,,먹는샘물,,없음(부문명만),부문
(주)동원에프앤비,049770,1101112101816,C1021,,사업보고서 (2025.12),일반식품부문,,"(주)동원에프앤비, DW Global Inc., DONGWON JAPAN CO.,LTD. 동원식품(상해)유한공사, (주)동원에프앤비 개성, Dongwon F&B Vietnam Co., Ltd.,",2178384,외부매출액,부문
(주)동원에프앤비,049770,1101112101816,C1021,,사업보고서 (2025.12),조미유통부문,,"(주)동원홈푸드, 위해삼조식품유한공사",2451897,외부매출액,부문
(주)동원에프앤비,049770,1101112101816,C1021,,사업보고서 (2025.12),사료부문,,동원팜스(주),247449,외부매출액,부문
한솔제지(주),213500,1101115604700,C1710,,사업보고서 (2025.12),일반제지,,,2458623,세로형,부문
한솔제지(주),213500,1101115604700,C1710,,사업보고서 (2025.12),건설 및 엔지니어링 서비스,,,172220,세로형,부문
에이치디건설기계(주),267270,1101116363868,C2924,,사업보고서 (2025.12),,,,,,단일부문
(주)신세계,004170,1101110028848,G4711,,사업보고서 (2025.12),백화점업,백화점,(주)신세계(주)신세계동대구복합환승센터 (주)대전신세계(주)광주신세계,2661149,순매출액,부문
(주)신세계,004170,1101110028848,G4711,,사업보고서 (2025.12),도소매업,"패션, 화장품 등",(주)신세계인터내셔날(주)신세계톰보이 외,1944532,순매출액,부문
(주)신세계,004170,1101110028848,G4711,,사업보고서 (2025.12),부동산 및 자동차여객터미널업,,"부동산 임대, 공급, 개발,여객터미널 운영 등",258345,순매출액,부문
(주)신세계,004170,1101110028848,G4711,,사업보고서 (2025.12),호텔업,호텔,(주)신세계센트럴(호텔),149812,순매출액,부문
(주)신세계,004170,1101110028848,G4711,,사업보고서 (2025.12),면세업,면세점,(주)신세계디에프 외,2305560,순매출액,부문
동국씨엠(주),460850,1101118651659,C2412,,사업보고서 (2025.12),,,,,,부문없음
(주)태영건설,009410,1101110155451,F4112,,사업보고서 (2025.12),방글라데시,,,43391,세로형,부문
(주)삼양사,145990,1101114720945,C1081,,사업보고서 (2025.12),식품,"설탕, 전분당, 식용유, 밀가루, 가공식품 등",,1510335,외부매출액,부문
(주)삼양사,145990,1101114720945,C1081,,사업보고서 (2025.12),화학,"엔지니어링플라스틱, PET용기, 이온교환수지,생활용품 원재료 등",,1043277,외부매출액,부문
(주)케이씨씨글라스,344820,1101117342473,C2311,,사업보고서 (2025.12),유리,,"투명유리, 로이유리,접합유리, 강화유리,안전유리 外",931827,매출액,부문
(주)케이씨씨글라스,344820,1101117342473,C2311,,사업보고서 (2025.12),인테리어 및 유통,,"경/중보행 바닥재,라미필름 外",934116,매출액,부문
(주)케이씨씨글라스,344820,1101117342473,C2311,,사업보고서 (2025.12),파일사업,,PHC파일 外,34663,매출액,부문
쌍용건설(주),012650,1101110220395,F4111,,,,,,,,사업보고서 없음
(주)케이씨씨건설,021320,1101110607618,F4111,,사업보고서 (2025.12),토목,,"도로(해외 포함), 항만, 택지 등의 건설계약",426592,외부수익,부문
(주)케이씨씨건설,021320,1101110607618,F4111,,사업보고서 (2025.12),건축,,"아파트, 오피스텔, 플랜트 등의 건설계약",1403942,외부수익,부문
(주)케이씨씨건설,021320,1101110607618,F4111,,사업보고서 (2025.12),분양,,부동산 매매업,2869,외부수익,부문
(주)티웨이항공,091810,1101112782046,H5110,,사업보고서 (2025.12),,,,,,부문없음
(주)현대백화점,069960,1101112644725,G4711,,사업보고서 (2025.12),백화점부문,,,2437722,순매출액,부문
(주)현대백화점,069960,1101112644725,G4711,,사업보고서 (2025.12),면세점부문,,,1014019,순매출액,부문
(주)현대백화점,069960,1101112644725,G4711,,사업보고서 (2025.12),제조업부문,,,913180,순매출액,부문
오씨아이(주),456040,1101118626793,C2011,,사업보고서 (2025.12),베이직케미컬부문,,,777146,매출액,부문
오씨아이(주),456040,1101118626793,C2011,,사업보고서 (2025.12),카본케미컬부문,,,1311697,매출액,부문
오씨아이(주),456040,1101118626793,C2011,,사업보고서 (2025.12),에너지솔루션부문,,,553,매출액,부문
두산건설(주),011160,1101110194277,F4111,,사업보고서 (2025.12),건축,,"아파트, 주상복합, 오피스텔, 의료/연구시설, 오피스 빌딩, 교육시설, 리모델링 등",1897027,세로형,부문
두산건설(주),011160,1101110194277,F4111,,사업보고서 (2025.12),토목,,"철도/고속철도, 지하철, 도로/고속도로, 교량/터널, 항만, 매립, 상하수도,수자원, 환경, 에너지, 택지개발 등",269886,세로형,부문
(주)두산,000150,1101110013774,C2622,,사업보고서 (2025.12),전자BG,동박적층판 등 제조 및 판매,"㈜ 두산, Doosan Electro-Materials Singapore Pte Ltd., Doosan Hongkong Ltd.,Doosan Shanghai Chemical Materials Co., Ltd.,Doosan Electro-Materials (Changshu) Co., Ltd., Doosan Electro-Materials America, LL",1875734,세로형,부문
